,Artist ID,Artist name,Album ID,Album name,Album release date,Track ID,Track name,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
643,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6lPfJpZ1Yly71dDOlOuMK7,Honour Killing,2014-03-31,6x7sJXcPqD7cgkSP9GTYUj,Dilan Te Hukumtaan - Female,0.545,0.521,-5.475,1,0.0321,0.547,0.000366,0.0698,0.508,179.951,298502,4
644,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6lPfJpZ1Yly71dDOlOuMK7,Honour Killing,2014-03-31,2L3CPCVB6BNRjsH8EmDvBx,Dilan Te Hukumtaan - Male,0.541,0.558,-5.721,1,0.0333,0.635,3.85e-05,0.0684,0.396,90.019,305581,4
645,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6lPfJpZ1Yly71dDOlOuMK7,Honour Killing,2014-03-31,4uRpbhxArXys7kYrTXVDiC,Dholna,0.636,0.83,-5.104,1,0.0597,0.655,4.26e-06,0.0965,0.833,98.042,350982,4
646,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6lPfJpZ1Yly71dDOlOuMK7,Honour Killing,2014-03-31,74lwrd2oTq9uEgi5KiSLgs,Dharti Guruan Di,0.68,0.846,-7.041,1,0.0531,0.661,1.93e-05,0.193,0.708,96.01,389670,4
647,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6lPfJpZ1Yly71dDOlOuMK7,Honour Killing,2014-03-31,02dN62JkPPSuOgKNKDCaje,Khao Piyo Ji,0.783,0.935,-4.841,0,0.0444,0.0791,0.000546,0.113,0.8,134.952,273137,4
648,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6lPfJpZ1Yly71dDOlOuMK7,Honour Killing,2014-03-31,6pzEr41wsV7y8rFVCmbJf8,Rabba Maaf Kareen,0.672,0.577,-7.894,0,0.0738,0.38,4.27e-06,0.0799,0.621,84.983,431439,4
649,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6lPfJpZ1Yly71dDOlOuMK7,Honour Killing,2014-03-31,29JmH6iED3UUf6Lr3fQUYy,Balle Balle Shava Shava,0.571,0.805,-5.958,1,0.0707,0.206,0,0.0992,0.937,81.469,456700,4
650,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3cm1WiU0t86BGxG0bJnzVL,Shreya Ghoshal: Straight from the Heart,2014-03-07,6DMU5JQhFkYHaNVv8APDe2,"Ennai Saaithaalae (From ""Endrendrum Punnagai"")",0.68,0.419,-9.157,1,0.031,0.295,5.74e-06,0.097,0.181,92.015,329280,4
651,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3cm1WiU0t86BGxG0bJnzVL,Shreya Ghoshal: Straight from the Heart,2014-03-07,0LS1qoNlWhYPtjsOGP4gML,"Yennada Yennada (From ""Varuthapadatha Vaalibar Sangam"")",0.685,0.742,-4.25,0,0.0561,0.254,2.27e-06,0.167,0.585,89.944,258920,4
652,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3cm1WiU0t86BGxG0bJnzVL,Shreya Ghoshal: Straight from the Heart,2014-03-07,0YFTmzBdqMeYdkZuoO0fCy,"Ammadi Ammadi (From ""Desingu Raja"")",0.708,0.499,-5.492,0,0.029,0.871,1.28e-06,0.0958,0.674,124.905,306080,1
653,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3cm1WiU0t86BGxG0bJnzVL,Shreya Ghoshal: Straight from the Heart,2014-03-07,4X3i3GjpkZEYcZLBoBwxPz,"Sollitaley Ava Kaadhala (From ""Kumki"")",0.492,0.705,-4.157,0,0.0461,0.479,3.63e-05,0.169,0.467,75.11,273707,4
654,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3cm1WiU0t86BGxG0bJnzVL,Shreya Ghoshal: Straight from the Heart,2014-03-07,51ywWE2kSMeWYhKU2nqLwx,"Velicha Poove (From ""Ethir Neechal"")",0.526,0.701,-6.574,0,0.0552,0.444,2.74e-06,0.0883,0.683,79.744,312280,4
655,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3cm1WiU0t86BGxG0bJnzVL,Shreya Ghoshal: Straight from the Heart,2014-03-07,7MjuTc4Qel4RxZdCvWUZZu,"Yaaradi (From ""Thambikku Indha Ooru"")",0.681,0.775,-5.437,1,0.0341,0.272,0.0148,0.13,0.246,125.952,295333,4
656,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3cm1WiU0t86BGxG0bJnzVL,Shreya Ghoshal: Straight from the Heart,2014-03-07,4OMOkn6Gu9hhnonIRWDPCZ,"Mannipaaya (From ""Vinnathaandi Varuvaayaa"")",0.389,0.485,-8.961,1,0.0348,0.7,3.28e-05,0.122,0.249,175.991,416320,4
657,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3cm1WiU0t86BGxG0bJnzVL,Shreya Ghoshal: Straight from the Heart,2014-03-07,5jUu2tMwgPUprr4jnkEcFN,"Para Para (New) [From ""Neerparavai""]",0.732,0.488,-3.199,0,0.0333,0.836,8.18e-05,0.148,0.636,119.903,319400,4
658,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3cm1WiU0t86BGxG0bJnzVL,Shreya Ghoshal: Straight from the Heart,2014-03-07,4IPN1OcdkGIpKZElLD6GtL,"Poovakkelu (From ""Azhagarsamiyin Kuthirai"")",0.779,0.608,-8.358,0,0.0445,0.0947,1.27e-05,0.144,0.62,101.972,319813,4
659,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3cm1WiU0t86BGxG0bJnzVL,Shreya Ghoshal: Straight from the Heart,2014-03-07,4iqOwuimLSWAWFmkJehBUW,"Thirandhen Thirandhen (From ""Vandhaan Vendraan"")",0.772,0.646,-7.204,0,0.0347,0.399,0.00448,0.0503,0.675,128.008,296253,4
660,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3cm1WiU0t86BGxG0bJnzVL,Shreya Ghoshal: Straight from the Heart,2014-03-07,5hRtkWjb4oLYQJz8KBwGfc,"Kandaen Kanmaniyae (From ""Renigunta"")",0.628,0.632,-6.176,0,0.0331,0.74,0.000111,0.135,0.315,120.032,324240,4
661,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3cm1WiU0t86BGxG0bJnzVL,Shreya Ghoshal: Straight from the Heart,2014-03-07,6RmaOrqN1ZXu9xnEyHPQdb,"Naani Koni (From ""Maattrraan"")",0.741,0.652,-7.066,0,0.0335,0.356,0.00272,0.391,0.578,109.989,326133,4
662,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3OSzOBZ347QcAofpKfVnk3,Humnasheen,2014-02-14,4cQB46LbACT7hv6tHlNTRn,Ye Aasmaan,0.372,0.385,-10.89,0,0.0344,0.901,0.00038,0.11,0.138,104.596,447727,3
663,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3OSzOBZ347QcAofpKfVnk3,Humnasheen,2014-02-14,44rYlFgSJ0TUPAdVWkWffa,Naam Likh Kar,0.472,0.264,-11.27,1,0.0299,0.947,2.02e-05,0.1,0.168,109.358,338039,3
664,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3OSzOBZ347QcAofpKfVnk3,Humnasheen,2014-02-14,2vKqrddw0BnU52C1Rk3fq3,Yeh Dil Jo Pyarka,0.456,0.341,-8.959,1,0.03,0.948,0.000221,0.208,0.255,107.022,394045,3
665,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3OSzOBZ347QcAofpKfVnk3,Humnasheen,2014-02-14,2OPWTKEKBrpdkeJSQ0XbMF,Raaton Ko,0.439,0.38,-9.778,1,0.031,0.877,6.75e-05,0.114,0.326,101.714,406244,3
666,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3OSzOBZ347QcAofpKfVnk3,Humnasheen,2014-02-14,2PX3YvpxC0BLj9S2LTYt2z,Maahi Rokna Aaj Geet,0.448,0.543,-6.811,1,0.0417,0.732,2.03e-05,0.0841,0.59,143.619,459795,4
667,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3OSzOBZ347QcAofpKfVnk3,Humnasheen,2014-02-14,6uj7IiqPxm6em8wEDdm6EF,Teri Talash,0.44,0.401,-8.335,1,0.0361,0.737,2.64e-06,0.127,0.327,148.02,379626,4
668,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3OSzOBZ347QcAofpKfVnk3,Humnasheen,2014-02-14,4VZCiNAxkC8Wzj5s9lo3Cr,Shamma Jalti Rahi Nazam,0.465,0.297,-9.996,0,0.0326,0.926,6.84e-05,0.0696,0.154,115.701,339893,3
669,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3OSzOBZ347QcAofpKfVnk3,Humnasheen,2014-02-14,4XKBAINxUnpnHOWOGyOoNC,Kuchh Rishtey,0.367,0.326,-7.163,1,0.0299,0.919,6.5e-06,0.207,0.266,132.151,333180,4
670,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4hj0374G83x3egWS32jKM9,Shrimant Morya,2013-08-27,3Mnz1oCG1p1uZRmhsX0Ygi,Aali Ganarayachi Swari,0.731,0.676,-7.515,1,0.0592,0.234,0,0.254,0.515,115.02,373943,4
671,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4hj0374G83x3egWS32jKM9,Shrimant Morya,2013-08-27,2JufbHjAOvH6or5hhnBCRj,Atharvashirsha,0.332,0.446,-8.764,1,0.0496,0.885,0,0.0825,0.264,87.12,507220,3
672,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4hj0374G83x3egWS32jKM9,Shrimant Morya,2013-08-27,2W3DyKxdzO24TMAVIjVXk1,Bappa Morya,0.356,0.797,-6.287,1,0.12,0.231,0,0.0371,0.5,107.216,359419,4
673,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4hj0374G83x3egWS32jKM9,Shrimant Morya,2013-08-27,2Adn7t9yCVot1q1YpFSKzI,Ganesh Gakaar Stotram,0.587,0.352,-10.716,0,0.0424,0.842,3.51e-06,0.108,0.353,120.239,380108,4
674,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4hj0374G83x3egWS32jKM9,Shrimant Morya,2013-08-27,44eezsJEf8UBUhX1zCcLcQ,Ganesh Suprabhatam,0.628,0.323,-9.311,1,0.202,0.874,0,0.0828,0.736,80.774,470387,1
675,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4hj0374G83x3egWS32jKM9,Shrimant Morya,2013-08-27,4T6fDPhryN0BF7f0huv2J9,Krupa Asu Deamhavari,0.517,0.709,-6.547,1,0.0451,0.187,0,0.0972,0.618,82.636,366733,4
676,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4hj0374G83x3egWS32jKM9,Shrimant Morya,2013-08-27,1FJ4Rr1SzvtsZaXt5WZU5v,Kshama Prarthana,0.55,0.0828,-13.827,1,0.0412,0.99,0,0.101,0.418,81.141,160418,1
677,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4hj0374G83x3egWS32jKM9,Shrimant Morya,2013-08-27,4Qk6WBehCCib5tpIYa6Ah9,Maha Aarti,0.37,0.44,-10.657,1,0.0523,0.69,0,0.0605,0.246,91.33,1137345,4
678,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4hj0374G83x3egWS32jKM9,Shrimant Morya,2013-08-27,1KEmpkf7IFtdGVnZaYiEf9,Shrimant Dagdusheth Ganpati Aarti Hindi,0.57,0.47,-9.375,1,0.109,0.314,0,0.169,0.619,178.88,154958,3
679,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,4hj0374G83x3egWS32jKM9,Shrimant Morya,2013-08-27,4rhMLJCGAoqc567UhoIVBr,Sukhakarta Dukhaharta Aarti,0.489,0.386,-10.973,1,0.0908,0.412,0,0.1,0.782,145.527,199863,3
680,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6eApQmDhtg6XgyAIMNSc8J,Utsavmurty Ganesh,2013-08-16,2td1aaeazt8SrPzqy0rwoC,Shree Ganesh Dhun,0.634,0.529,-9.124,0,0.0299,0.558,0.000455,0.0799,0.658,178.954,2539090,4
681,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6eApQmDhtg6XgyAIMNSc8J,Utsavmurty Ganesh,2013-08-16,7yhSCu25aUwuHBrRvE2L6f,Sukhakarta Dukhaharta,0.76,0.632,-6.911,1,0.0397,0.317,0,0.168,0.818,98.006,78960,3
682,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6eApQmDhtg6XgyAIMNSc8J,Utsavmurty Ganesh,2013-08-16,4O9Fx4W1kY4ZlJLl355FXN,Ganapati Bappa Morya,0.764,0.645,-8.455,0,0.0347,0.561,0,0.164,0.969,130.966,349245,4
683,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6eApQmDhtg6XgyAIMNSc8J,Utsavmurty Ganesh,2013-08-16,7BYnUwcw9BiXfzd6JrzEMi,Shri Siddhivinayak Naman,0.668,0.393,-9.895,1,0.029,0.569,5.94e-05,0.302,0.479,111.939,254551,3
684,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6eApQmDhtg6XgyAIMNSc8J,Utsavmurty Ganesh,2013-08-16,2yuF3CPmBMzdFwoySt4Dxq,Moraya Re Bappa,0.307,0.78,-7.0,1,0.0643,0.0214,0.00132,0.0907,0.552,92.003,444697,4
685,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6eApQmDhtg6XgyAIMNSc8J,Utsavmurty Ganesh,2013-08-16,1ExA7TdVf7HvMWHc6oHi5m,Welcoming Ganesh - Swagat,0.686,0.893,-3.633,1,0.125,0.171,0,0.227,0.813,96.023,311916,4
686,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6eApQmDhtg6XgyAIMNSc8J,Utsavmurty Ganesh,2013-08-16,5rsTHdt3fZXYS2szuEcIOW,Sukhakarta Dukhahrta Aarti,0.448,0.609,-8.104,1,0.123,0.579,0,0.14,0.518,174.871,479439,3
687,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6eApQmDhtg6XgyAIMNSc8J,Utsavmurty Ganesh,2013-08-16,6ZkrTrYYMPGWmCd8kcb3ke,Visarjan Geet,0.661,0.834,-5.15,1,0.0814,0.0581,0,0.135,0.72,94.006,407916,4
688,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6eApQmDhtg6XgyAIMNSc8J,Utsavmurty Ganesh,2013-08-16,56rjr7L2tiVJrdSu8MLPb1,Visarjan,0.536,0.515,-8.772,1,0.112,0.397,0,0.082,0.733,174.193,332292,4
689,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6eApQmDhtg6XgyAIMNSc8J,Utsavmurty Ganesh,2013-08-16,2D2xJM80JQyaeD8OJBjaJD,Ganeshaaya Vidmahe,0.675,0.683,-9.619,1,0.151,0.155,0,0.299,0.669,82.014,448093,4
690,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6eApQmDhtg6XgyAIMNSc8J,Utsavmurty Ganesh,2013-08-16,6EoSuVKYATtJgVt8gkNms1,Ganesh Dhun,0.52,0.641,-5.941,1,0.0343,0.414,8.93e-06,0.147,0.565,89.787,297880,4
691,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6eApQmDhtg6XgyAIMNSc8J,Utsavmurty Ganesh,2013-08-16,0aW5YgcKrXqch3URpjmVpW,Shree Ganeshay Dheemahi,0.604,0.288,-15.255,0,0.0331,0.735,0,0.11,0.537,139.85,407786,4
692,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6eApQmDhtg6XgyAIMNSc8J,Utsavmurty Ganesh,2013-08-16,1GPY1cz8oVfnNqUEmWXdQn,Sukhakarta Dukhaharta,0.62,0.782,-8.629,1,0.0369,0.0356,0,0.134,0.625,99.956,123573,4
693,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6eApQmDhtg6XgyAIMNSc8J,Utsavmurty Ganesh,2013-08-16,1422n4b1d2hg7bKkFmFxcW,Ganesh Sankirtan,0.636,0.668,-6.666,1,0.0503,0.677,0,0.119,0.962,78.058,313928,4
694,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6eApQmDhtg6XgyAIMNSc8J,Utsavmurty Ganesh,2013-08-16,4djNETEnTanVDPbLKqKe3p,Bhav Aarti,0.415,0.696,-6.557,1,0.131,0.719,4.08e-05,0.053,0.853,82.903,343603,4
695,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6eApQmDhtg6XgyAIMNSc8J,Utsavmurty Ganesh,2013-08-16,4RNXt9ULqBRWLiPEc4V8NY,Jaya Jaya Suravarpoojit Jitdanavkalabh,0.462,0.219,-17.517,0,0.0777,0.664,0.00195,0.118,0.0522,96.738,222029,4
696,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6eApQmDhtg6XgyAIMNSc8J,Utsavmurty Ganesh,2013-08-16,0eeUINS5fbUvNLQ2zBug2u,Morya Re Bappa Morya,0.429,0.639,-10.949,1,0.0552,0.514,0,0.0941,0.876,107.914,253794,4
697,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6eApQmDhtg6XgyAIMNSc8J,Utsavmurty Ganesh,2013-08-16,5XPnu8fAmFqhJahkXY5j1m,Anaadi Nit Poojita,0.715,0.453,-8.868,1,0.0308,0.403,3.23e-06,0.28,0.567,131.969,214088,4
698,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6eApQmDhtg6XgyAIMNSc8J,Utsavmurty Ganesh,2013-08-16,01N6MdcOX5OYb3brnJh0UP,Sukhakarta Dukhaharta,0.668,0.822,-5.984,1,0.056,0.312,0,0.0341,0.867,100.007,301363,4
699,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6eApQmDhtg6XgyAIMNSc8J,Utsavmurty Ganesh,2013-08-16,4h3Nj6B7RmlJQE4pnZxNH3,Ghalin Lotangan,0.448,0.808,-5.489,1,0.0628,0.505,0,0.213,0.783,107.991,298133,4
700,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6dLB1bsfJ58BinPWzSPo3t,Hits of Shreya Ghoshal and Chinmayi,2013-07-27,3ciVDPKKukV0qGny9J8uox,"Enadhuyire (From ""Bheema"")",0.661,0.641,-7.039,0,0.0331,0.274,1.61e-05,0.0673,0.538,119.996,284373,4
701,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6dLB1bsfJ58BinPWzSPo3t,Hits of Shreya Ghoshal and Chinmayi,2013-07-27,7xBFHedTKViUwXd0M6HlOR,"Ninaithu Ninaithu (From ""7/G Rainbow Colony"")",0.715,0.302,-9.87,1,0.0371,0.68,4.26e-06,0.217,0.297,131.832,274834,4
702,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6dLB1bsfJ58BinPWzSPo3t,Hits of Shreya Ghoshal and Chinmayi,2013-07-27,0w1E42N1POhbqTmtGKiWRd,"Santhipoma (From ""Ennakku 20 Unakku 18"")",0.797,0.636,-8.636,0,0.0623,0.067,0.000678,0.267,0.486,110.02,332960,4
703,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6dLB1bsfJ58BinPWzSPo3t,Hits of Shreya Ghoshal and Chinmayi,2013-07-27,61VxlBOZIoERUa2ZMhTcdG,"Elangathu (From ""Pithamagan"")",0.694,0.479,-8.918,1,0.0307,0.36,0,0.195,0.735,143.974,369774,4
704,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6dLB1bsfJ58BinPWzSPo3t,Hits of Shreya Ghoshal and Chinmayi,2013-07-27,0gV4xl7g0zbsEAIFnMfSY1,"Noodhana (From ""Karkaa Kasadara"")",0.676,0.946,-6.846,1,0.0499,0.103,0,0.136,0.647,127.042,269644,4
705,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6dLB1bsfJ58BinPWzSPo3t,Hits of Shreya Ghoshal and Chinmayi,2013-07-27,2bErFGcJAQqoBUF8uFoTgb,"Nijama Nijama (From ""Bose"")",0.795,0.59,-8.417,1,0.0597,0.427,6.7e-05,0.12,0.56,99.989,245213,4
706,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6dLB1bsfJ58BinPWzSPo3t,Hits of Shreya Ghoshal and Chinmayi,2013-07-27,6EeLnih41Tvp0K54K8X8w7,"Bad Boya (From ""Jore"")",0.741,0.908,-8.11,1,0.257,0.0141,0.309,0.0394,0.866,89.801,300913,4
707,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6dLB1bsfJ58BinPWzSPo3t,Hits of Shreya Ghoshal and Chinmayi,2013-07-27,6a3PgvSg0567mFhyLBgVMT,"Azhaginna Azhagi (From ""Ennakku 20 Unakku 18"")",0.755,0.797,-8.517,0,0.0774,0.0402,4.05e-05,0.0974,0.952,154.98,350716,4
708,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6dLB1bsfJ58BinPWzSPo3t,Hits of Shreya Ghoshal and Chinmayi,2013-07-27,2zc9oaBz3RZX4ZiOKBpcxM,"Solla Mudiyala (From ""Kicha Vayasu 16"")",0.639,0.872,-8.926,0,0.0394,0.124,0.00911,0.0726,0.788,107.972,283306,4
709,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6dLB1bsfJ58BinPWzSPo3t,Hits of Shreya Ghoshal and Chinmayi,2013-07-27,2z3Duj3cTboafxzU0twuVq,"Thazhuvudu (From ""Ah…Aah"")",0.778,0.69,-5.3,0,0.0747,0.42,8.62e-06,0.171,0.568,114.93,370549,4
710,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6dLB1bsfJ58BinPWzSPo3t,Hits of Shreya Ghoshal and Chinmayi,2013-07-27,3lYkkiC2KXtgzDlKFFHV8K,"Oru Namban (From ""Ennakku 20 Unakku 18"")",0.725,0.835,-7.965,1,0.0699,0.0232,0.000482,0.0573,0.397,129.972,272167,4
711,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6dLB1bsfJ58BinPWzSPo3t,Hits of Shreya Ghoshal and Chinmayi,2013-07-27,4BffFtCOZ5BxYDjxzElxci,"Enge Aval (From ""Unnai Paartha Naal Mudhal"")",0.683,0.739,-11.724,1,0.0381,0.0357,0.199,0.0829,0.828,140.024,311286,4
712,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,6dLB1bsfJ58BinPWzSPo3t,Hits of Shreya Ghoshal and Chinmayi,2013-07-27,1aRkkv3MR14AWaj8qUE438,"Thirumugam (From ""Anbay Unvasam"")",0.637,0.84,-7.206,0,0.0602,0.621,0.016,0.159,0.717,91.479,198160,4
713,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,347hOP4iH6WTzCcKT3dVyd,Shreya Ghoshal - Sing for You,2013-06-15,3uwztotnlTvAKbhOX0FbTG,"Ninaithu Ninaithu (From ""7/G Rainbow Colony"")",0.715,0.302,-9.87,1,0.0371,0.68,4.26e-06,0.217,0.297,131.832,274834,4
714,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,347hOP4iH6WTzCcKT3dVyd,Shreya Ghoshal - Sing for You,2013-06-15,6ghhnw1yxO8uev7BxdWjbN,"Elangathu (From ""Pithamagan"")",0.694,0.479,-8.918,1,0.0307,0.36,0,0.195,0.735,143.974,369774,4
715,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,347hOP4iH6WTzCcKT3dVyd,Shreya Ghoshal - Sing for You,2013-06-15,3UAJF2e5QT5gKbAJveW0nO,"Nijama Nijama (From ""Bose"")",0.795,0.59,-8.417,1,0.0597,0.427,6.7e-05,0.12,0.56,99.989,245213,4
716,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,347hOP4iH6WTzCcKT3dVyd,Shreya Ghoshal - Sing for You,2013-06-15,150LZwVuOjclO3ymsoOtY6,"Azhaginna Azhagi (From ""Ennakku 20 Unakku 18"")",0.755,0.797,-8.517,0,0.0774,0.0402,4.05e-05,0.0974,0.952,154.98,350716,4
717,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,347hOP4iH6WTzCcKT3dVyd,Shreya Ghoshal - Sing for You,2013-06-15,0jsPWGQd86j7QucAYJPcoP,"Enge Aval (From ""Unnai Paartha Naal Mudhal"")",0.683,0.739,-11.724,1,0.0381,0.0357,0.199,0.0829,0.828,140.024,311286,4
718,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,347hOP4iH6WTzCcKT3dVyd,Shreya Ghoshal - Sing for You,2013-06-15,6ODZLj2n84HdYKzZ3HOj0J,"Thazhuvudu (From ""Ah…Aah"")",0.778,0.69,-5.3,0,0.0747,0.42,8.62e-06,0.171,0.568,114.93,370549,4
719,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3EtdCiErsGbG0KoZ0fBLwX,Download this Album - Rahat Fateh Ali Khan,2013-06-14,1DHdNFu1bAnA21NNZ5gQPC,Teri Ore,0.461,0.794,-4.615,1,0.103,0.182,0,0.264,0.694,83.298,339580,4
720,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3EtdCiErsGbG0KoZ0fBLwX,Download this Album - Rahat Fateh Ali Khan,2013-06-14,0g9JIzJWvn4gmAQuOE3ott,Man Bawra,0.6,0.418,-9.425,1,0.0279,0.469,1.55e-06,0.136,0.256,108.918,389839,4
721,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3EtdCiErsGbG0KoZ0fBLwX,Download this Album - Rahat Fateh Ali Khan,2013-06-14,5XUzlkhKe1rC1Wrf8kVJ2h,Ore Bande,0.347,0.523,-9.015,1,0.0516,0.703,0,0.126,0.569,87.15,475599,1
722,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3EtdCiErsGbG0KoZ0fBLwX,Download this Album - Rahat Fateh Ali Khan,2013-06-14,3f0MGFpdFrHVnvkaALoQpy,Allah Hoo,0.465,0.749,-13.935,1,0.0559,0.101,0.000265,0.3,0.949,109.715,492788,4
723,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3EtdCiErsGbG0KoZ0fBLwX,Download this Album - Rahat Fateh Ali Khan,2013-06-14,6HWSJB0aPJQ12ktPqZ6Wgb,Sanu Ik Pal Chain Na Aave,0.472,0.549,-14.469,1,0.048,0.0778,8.11e-05,0.367,0.834,136.192,517761,4
724,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3EtdCiErsGbG0KoZ0fBLwX,Download this Album - Rahat Fateh Ali Khan,2013-06-14,43DkHfgSQJhioepwUcAlOE,Maahi Janda Hoya Lai Gaya Haasey,0.533,0.727,-16.026,0,0.0499,0.123,3.53e-06,0.894,0.915,109.087,858555,4
725,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3EtdCiErsGbG0KoZ0fBLwX,Download this Album - Rahat Fateh Ali Khan,2013-06-14,4naNvHN5jJAy3XHSfUf6Rm,Sanu Rog Laun Waleya,0.47,0.614,-14.115,1,0.0508,0.0313,0,0.237,0.908,135.055,501826,4
726,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3EtdCiErsGbG0KoZ0fBLwX,Download this Album - Rahat Fateh Ali Khan,2013-06-14,1XTudBSmQzlEb6ktih3xqO,Maine Botal Se Karni Hai Shaadi,0.573,0.798,-12.828,1,0.0885,0.096,9.19e-05,0.376,0.731,110.116,905497,4
727,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3EtdCiErsGbG0KoZ0fBLwX,Download this Album - Rahat Fateh Ali Khan,2013-06-14,3BJZWbPGRW9zZrf0dm2Mt5,Yaar Da Makaan,0.495,0.91,-11.267,0,0.071,0.341,0.000114,0.426,0.883,103.337,910199,4
728,0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,3EtdCiErsGbG0KoZ0fBLwX,Download this Album - Rahat Fateh Ali Khan,2013-06-14,1SCamq2dHR60m0E6BkWWoY,Nach Malanga,0.52,0.842,-9.909,0,0.0682,0.27,7.32e-06,0.772,0.894,122.431,908553,4
